comment,Sentiments,Label
periksa rutin usg tetep pakai umum pernah cek dokter obgyn pake bpjs rs instansi suami malah marah i karna pake bpjs kata bpjs pakai maks kali utk bumil,-1,negatif
kalo kandunganya normal normal aja ga periksa rsia faskes i gabisa rujuk puskesmas bidan bayar sendiri aja ga usg tiap bulan gausah harap apa apa sama bpjs,-1,negatif
jadi inget usg sush banget hamil pas pandemi awal kmarin jd usg bidan sertifikat yg kerja sama dokter,-1,negatif
kata tante dulu sempat cover usg sekali sama faskes wkwk pas aku tanya kata layan pandemi alhasil tiap usg pake pribadi,-1,negatif
usg gbsa pakai bpjs adan darurat yg hrs d tangan fakses gbsa jd rujuk k rs tdk mudah ferguso,-1,negatif
lahir normal ga pake bpjs malah suruh umum,-1,negatif
tempat bpjs dipostingan min usg pemeriksan rutin tetap bayar klo rs gk dipake buat lahir normal rs cuma dipake lahir normal bidan bayar lg klo pake infused obat lai huhu,-1,negatif
klau usg daerah engak cover bpjs,-1,negatif
hoax min klo mau gratis yg sc doang nipu bpjs nih,-1,negatif
sy pk bpjs faskes tp usg ga cover loh pdhl bpjsku bayar tiap bulan bukan yg fre tlg jasa pak bu,-1,negatif
tempat aku klo mau usg bayar min bahkan nebus obat vitamin aja bayar trus apa kartu bpjs klo gk bsa pake ibu hamil pencerahanya pak,-1,negatif
usg pake bpjs asa ngemis minta faskes nya,-1,negatif
usg bayar sendiri min mudah yg da gambar,-1,negatif
bidan ku klinik bpjs minta aku suami periksa usg dokter spesialis krna kuatir dgn adan janin alias pemeriksan darurat tp blg bayar pribadi ga rujuk dr bpjs sedih,-1,negatif
nyata nya usg sangat sulit gawat darurat tungu mingu omg,-1,negatif
usg gak dicover min bayar hasil gak muas,-1,negatif
mudah purgoso karna konsul dokter mengunakan bpjs pakai rujuk diagnosis sakit alvonso jadi kalaw kandung y masalah senua bayar marimar,-1,negatif
salin normal faskes tp g ful cover bpjs cuman paruh usg keluh sedih bayar bpjs tp g,-1,negatif
usg ga gratis kalau pake bpjs gak,-1,negatif
orang bayar bpjs kok sulit padahal org hamil biaya masuk gede bpjs kaya ga mikir sampe situ nungu kandung masalah baru cover ckckck,-1,negatif
usg ga dicover bpjs kok,-1,negatif
kemaren pas lahir normal bidan posisi bayi sungsang gak d cover bpjs sama sekali bpjs gak,-1,negatif
usg rutin tiap bulan bayar abis males pke bpjs mesti pake rujuk tp lahir pake bpjs sc padahal niat normal bidan alhamdulilah ful dicover bpjs cuma byr perban cuma rban kalo normal bayar ga dicover bpjs,-1,negatif
sy kl usg sl byar gabsa pke bpjs,-1,negatif
mudah yg byangkan usg sini gak pake bpjs lahir normal gak langsung pake bpjs kcuali rujuk hm,-1,negatif
awal periksa ga pernah kasih rujuk usg jd bayar sendri,-1,negatif
salin normal yg dicover bpjs periksa sama usg bayar sendiri,-1,negatif
punya bpjs selalu ikut jalur umum males ribetnya wqwq usg kontrol lahir semua alhamdulilah bayar,-1,negatif
pernh coba usg pake bpjs tp layan kurang kena pelit informasi pdhl hamil pertama butuh informasi lebih,-1,negatif
lahir anak sc pake bpjs udah bayang bakal dijutekin sm suster nya tp trnyata salah service nya tetep top markotop,-1,negatif
daerah ku keluh dlu baru kasih rujuk buat usg repot,-1,negatif
semua ditangung layan buruk bpjs,-1,negatif
lahir normal sini ga pake bpjs rumah sakit,-1,negatif
aku pernah cobain bpjs faskes rujuk periksa bidan usg tetep bayar ribu gak gratis bayar usg lg untung suami punya asuransi kantor akhir aku pake asuransi utk pemeriksan rutin obgyn usg dicover,-1,negatif
mudah yg gambar mom,-1,negatif
tempat kalo usg klinik gak gratis semua rumah sakit,-1,negatif
pernah ngerasain eror rs esnawan ga sangup nungu akhirmya sia pulang asuransi swasta kudu punya jg utk antisipasi,-1,negatif
waduh kasihan yg mau obat pakai bpjs miris sekali,-1,negatif
kan rumah sakit rujuk nasional antisipasi dong jangan iuranya aja kenceng misal cara a gak dong cara rs rujuk lho tempat org sakit yg lumayan parah buruk sekali,-1,negatif
sama buruk sama bayang nyata,-1,negatif
ribet proses nya makan waktu emosi,-1,negatif
kalo baca artikel praktek nya beuh bayang kan bakal seribet apa arogan jutek,-1,negatif
sdh alam langsung bpjs kacamata nyata rugi banyak misal harga kacamata ribu lebih yg ditangung bpjs cuma ribu,-1,negatif
ngasih kartu bpjs optik aja gak biar ga ribet,-1,negatif
ruwet modus aja nih bpjs,-1,negatif
rb hm hrga framenya ajah skr uda atas rb blm kaca auto rugi banyak emng dr dlu wktu pake askes jga uda bs d pake cara kacamata jelek gampang rusak,-1,negatif
lama banget pelayanya dokter jutek arogan nyawa jadi taruh,-1,negatif
iya harga kacamata jauh lebih mahal kacamata biasa kualitas jelek,-1,negatif
benar sih kacamata minus sehat yg beri model kuno jelek banget,-1,negatif
pernah hari lsg patah rusak kacamata,-1,negatif
aku minta rujuk faskes ngak kasih rujuk alasanya kacamata dah ngak ditangung bpjs kecewa banget jadi malah rugi banyak,-1,negatif
sering faskes nya yg puskesmas susah minta in rujuk hemp,-1,negatif
legalisir kantor bpjs sedang kantor bpjs dekat jarak jam dr rumah macet lama ngeluarin uang lebih banyak jadi rugi,-1,negatif
pernah mengunakan fasilitas nama bpjs kacamata optik resep kurang sekali tau diri bpjs ane lepas i harga kacamata buruk wkqkqk,-1,negatif
kata kelas bpjs hapus subsidi nominal kantung kelas bpjs laku rawat inap aja banyak atur pusing sih,-1,negatif
skrg klo mata plus ga minus ga ganti bpjs pdhl dlu ga bpjs lbh ribet skrg,-1,negatif
optik yg tunjuk kasih hrg gk kira mahal banget kaya tipu malah lbh banyak nambah uang drp hrg kc mata dr bpjs,-1,negatif
agk ribet kek ngurus kacamata pakai bpjs,-1,negatif
dah males make bpjs optik cuma dikerjain aja sama yg punya optik harga ga kira kali harga normal percuma sja subsidi bpjs la wong ujung nya nambah duit lipat dr hrga normal,-1,negatif
udah ribet yg ditangung cuman segitu,-1,negatif
cuma dpt subsidi dikit dgn prosesur seribet,-1,negatif
ribet cuma dpt kacamata jelek,-1,negatif
harga kacamata dimahalin ujung ujung sama aja rugi,-1,negatif
birokrasi bikin ruwet bodoh,-1,negatif
emang harga standar kacamata brp kok subsidi kecil banget kaya bodoh,-1,negatif
ajak bpjs kerjasama harga kaca mata mahal bgt dah yg dapt rata juta jadi yg potong bpjs dikit aja kesanya tipu rakyat,-1,negatif
mungkin terus bodhi cuman biar gratis bpjs,-1,negatif
sama ribet kemaren kata udah gak kelas gimana sih,-1,negatif
subsidi max rb abis ongkos n waktu mondar mandir lebih rugi malah wkwkw,-1,negatif
aju bpjs kacamata tolak dokter faskes sunguh terlalu ktnya kacamata pake bpjs,-1,negatif
ribet banget wara wiri wara wiri buka mudah malah bikin kesel,-1,negatif
berapa iuranya subsidi kacamata tak pernah naik batas tahun sekali pelit banget,-1,negatif
iya frame nya jelek,-1,negatif
subsidi nya rb harga kacamata nya rb malah nombok rb wkwk rugi malah,-1,negatif
harga kacamata optik yg kerjasama dgn bpjs atas jt potong bpjs rb tetep nombok banyak mana kacamata jelek,-1,negatif
syarat kudu tetap fotocopy ktp kata nya udah e ktp kan bikin ribet aja,-1,negatif
sy pernah mo ganti lensa krn plus nya nambah ga padahal surat rujuk dr puskesmas udh smua udh lengkap biasa lah susah sulit klo udh usia atas kata nya tdk dpt ganti,-1,negatif
pernah nanya rumah sakit mata kata yg plus ngak ditangung yg minus cuma minus sama aja bohong,-1,negatif
percaya ribet sekali aku pernah coba,-1,negatif
kalo minus gedhe atas silinder nga ditangung kalo kelas kacamata jelek malah karat,-1,negatif
lama ribetnya cuma k,-1,negatif
kacamata nya model jelek kes jadul mudah rusak,-1,negatif
ribet pakai bpjs bangsat,-1,negatif
khusus yg sakit minus plus silinder kalau sakit gak klaim contoh alam sy beberapa tahun yg lalu malah rugi bayar lebih rasa bodoh,-1,negatif
sini optik yg kerjasama sama bjps model y jelek banget,-1,negatif
pilih optik utk satu lensa silinder rb jadi utama yg kelas i kacamata kualitas buruk mudah rusak,-1,negatif
apotik sptnya udh naikin harga jadi mahal padahal kacamata jelek,-1,negatif
ruwet minta rujuk gak kasih,-1,negatif
ribet resep haruske loket bpjs os nya ga fungsi percuma,-1,negatif
dlu pas abis caesar datang hari sabtu dini hari d suruh pulang mingu sore sedih nyut an,-1,negatif
lima hari operasi d suruh balik padahal pagi baru ajar duduk sakit krna betul operasi tulang belakang siang suru balik tega banget,-1,negatif
dulu nenek sakit cuma kasih hari rs nyata nya lapang fakta tega kasihan sekali nenek diskriminasi,-1,negatif
cukup satu alas bohong peras rakyat,-1,negatif
bpjs wajib cuman paksa wajib bayar doang layan sama aja buruk,-1,negatif
kyknya bpjs dsuruh iur deh hadir d mana nya korupsi banyak nyusahin si,-1,negatif
dah lah bubarin aja bpjs tolol,-1,negatif
ga ad korelasi makin buruk,-1,negatif
unsur pemaksan nih bpjs,-1,negatif
makin hari atur makin ribet terlalu banyak alas nya,-1,negatif
duit bpjs aja tahan ntar ujung nya mau dijadin apan mikir negatif mulu skrg sm perintah ahahahahah,-1,negatif
lihat pura bpjs padahal nyata kecewa sekali,-1,negatif
pemaksan masuk pelangaran ham gak pak,-1,negatif
udh paling bangsat sih bpjs kaga rasional,-1,negatif
gak nyambung mkin lma mkin konyol bpjs,-1,negatif
sedang emis perintah,-1,negatif
bodoh negara apa hubunganya bpjs sama beli tanah kurang kerjan org department,-1,negatif
nambah ribet atur bpjs,-1,negatif
yg beli tanah kesehatanya jamin miskin lupa buang,-1,negatif
kasi masyarakat rela gama bohong bayar bpjs malah mati lapar,-1,negatif
haha serah deh bpjs pasrah buruk jadi,-1,negatif
jawab hubunganya ga jelas bpjs banyak korupsi,-1,negatif
suatu urus serah orang bodoh tungu kehancuranya,-1,negatif
maksa banget nih perintah mana layan bpjs lama sekali,-1,negatif
apa hubunganya bpjs sehat jual beli tanah kagak nyambung kali bodoh aja nih perintah,-1,negatif
elah cb tny layan bpjs gmn klo rs buruk kan,-1,negatif
bilang aja duit buat bayar hutang susah makanya gausah ngutang gede gak bayar suruh rakyat yg bayar bpjs beban,-1,negatif
perintah makin kesini makin buruk bukan bantu,-1,negatif
perintah makin tega paksa rakyat kejam sekali,-1,negatif
makin aneh atur bpjs,-1,negatif
bilang aja uang iur bpjs alih instrumen saham dl contoh nya kurang dana u pangung ngeruk rakyat emang licik,-1,negatif
kurang tuju dgn perintah paksa kenyat lapang buruk,-1,negatif
pasien banyak diakalin budak didzolimi bpjs,-1,negatif
sulit nyata buat perintah balik modal bpjs perintah pantas caci maki,-1,negatif
tp orang tua pakai bpjs liat pelayananya sangat prihatin nungu pasien parah banget baru tindak walaupun igd,-1,negatif
kantor biasa double asuransi bpjs potong tp gprnah kepake kan sistemny ky urun tp knp yg begini malah lempar coba bajing emg nyawa org dimainin gt,-1,negatif
alas gak masuk akal brti syarat asuransi sehat gak bpjs gasadar apa layan nya buruk banget,-1,negatif
pernah punya alam rawat inap dicover bpjs kondisi pasien lemah pihak rumah sakit nyata pasien sdh pulang alhasil semingu kemudian pasien drop masuk ugd kecewa,-1,negatif
terkadang aturanya gmn bila orang miskin yg punya tanah sebut bagai harta satu satu jual bagai macam alas perlu apa bpjs aneh atur nya,-1,negatif
atur bodoh macam wahai masyarakat,-1,negatif
susah jadi orang miskin emang wkwkwkwkwkw kaya negara nya,-1,negatif
nyata bpjs memang jadi senjata paling ampuh pungut uang rakyat,-1,negatif
tolol pemaksan melangar ham ga,-1,negatif
wajib punya bpjs standard bpjs buruk,-1,negatif
sat sekarat hrus lari kmna kalau bukan rumah sakit lama sehat kmi rutin bayar bpjs bulan dgn arti sbg tabung sehat,-1,negatif
gausah faskes mas faskes aja jutek pernah dlu nyoba bikin kacamata make bpjs ngelap lensa framenya patah wkwk kek frame rb an,-1,negatif
bener anjg bulan berapa ratus ribu jiwa org yg bayar ga dipake gilir yg butuhin hitung orang emg anjg org yg hati jahat tuh,-1,negatif
rasa khianat pegawai bpjs pilih sendiri,-1,negatif
gak ad hubung goblok gila,-1,negatif
perintah terkadang aneh aneh aja buat bijak terkadang butuh banget malah nga gubris sama sekali nga buat bijak malah aneh aneh kayak gin terap,-1,negatif
cukup aneh yg perlu hadir perintah layan bpjs tiap rumah sakit turut jelek pelayananya mengunakan bpjs ketimbang dgn asuransi sehat lai buat apa hadir perintah bpjs jual beli tanah korelasi dimna,-1,negatif
mulai hilang ide cari cuan makanya waktu sekolah jgn mingat apa rasa susah mikir yg otak cm cuan bodo dr mana dr toilet jg kejar bodoh peras rakyat,-1,negatif
pemaksan lewat bpjs,-1,negatif
akhir zaman ga masuk akal banyak orang gila,-1,negatif
stop birokrasi yg belit belit,-1,negatif
atur buat orang yg makin buruk apa hub asuransi sehat dg jual beli sim rakyat mau ikut bpjs sehat apa jual beli tanah buat sim pemaksan punya landas logika aneh perintah periode terlalu bodoh,-1,negatif
gila kok maksa banget rakyat keluar duit rutin padahal rakyat udah beban pajak cmiw jual beli rumah pajak buat beli jual,-1,negatif
percuma jamin kesehatananya kalau sertifikat enga jamin urus dulu mafia tanah dah makin sakit ntar,-1,negatif
objek apa jadi pungut uang udah kayak pak ogah aja apa apa serba uang apa daya kurang,-1,negatif
makin kesini perintah makin nyekek rakyat,-1,negatif
gak hubunganya cuman bikin ribet beli rumah biaya asuransi,-1,negatif
rakyat bodohin terus udah tau rata rata rakyat nya tengah bawah,-1,negatif
turut alangkah bodoh aneh aneh aja atur perintah sekarang,-1,negatif
duh mau ibadah aja sulit atur yg sperti moga jabat beri hidayah,-1,negatif
moga hidup sulit bagaimana sulit rakyat,-1,negatif
bpjs tukang palak,-1,negatif
kualat kamu bpjs org mau baitulah buat syarat aneh,-1,negatif
utang udh gede udh tumpuk akhir ras uang rakyat,-1,negatif
tuju tambah rumit urus jual beli tanah urus sim apa punya npwp urus jual beli tanah p u s i n g,-1,negatif
kalo org dh pnya asuransi sehat prudential at yg nya msh paksa ikut bpjs hancur rakyat genjet ma perintah,-1,negatif
alah mau ibadah aja sampe susah,-1,negatif
th lbh merdeka hasil tindas gaya baru sekali buat syarat hidup jd warga saus krim lauk kerang ken nikmat pake kuah ikut rezim naman sekarang hidup rakyat makin susah,-1,negatif
klo sy mah krn miskin rmh gk punya ngapain mikir bpjs klo segala urus ribetin tingal cari perkara,-1,negatif
banyak bgt yg komplain kait layan bpjs november kemarin operasi lokasi pake bpjs rsudgt pbg udah siap mental bakal dijutekin,-1,negatif
iya makanya memang kompleks masalah tg bpjs kak kalaupun memang uang cukup lebih baik pake asuransi sehat bpjs bpjs ribet,-1,negatif
aduh jangan suka peras rakyat pakai bpjs dong,-1,negatif
kalau sulit,-1,negatif
aneh banget jaman sekarang,-1,negatif
bijak nyeleneh banyak kali,-1,negatif
kalo pake bpjs sehat beda obat mandiri terkadang awat dokter muka sering buruk kalo pake bpjs penangananya lama,-1,negatif
bijak gila,-1,negatif
parah kejam banget,-1,negatif
rampas uang rakyat bpjs,-1,negatif
jadi syarat semua orang rumah sakit pake bpjs nangepinya akhir biar buang pandang sepele belah mata,-1,negatif
gimana pak rakyat mu jerit,-1,negatif
negara udah ga punya duit ironis nya padahal negara kaya ga yg kelola huhu,-1,negatif
akibat banyak proyek hutang rakyat jadi korban bpjs,-1,negatif
sat netizen ulit jabat bpjs jabat pajak bea cukai jgn uang iur bpjs dr masyarakat dipake buat korupsi,-1,negatif
jadi inget alm kakung sehat banget kondisi jelek pulang kejam banget bpjs,-1,negatif
jamin sehat hak warga negara logika utk tetap pakai jangan semena makin bodoh,-1,negatif
yg aneh semua jadi cepat buru semua tekan paksa rakyat ikut bpjs,-1,negatif
hubung ma sehat jual beli tanah rumah ngaco,-1,negatif
apan si lu kaga jelas bgt utang bayar aja sendiri g ush ngajak rakyat malah bikin susah ngerepotin rakayat,-1,negatif
ribet cuk birokrasi internal aja gak bener tambah buat bijak gak masuk akal masyarakat mau naik haji mlah jd ribet pakai bpjs,-1,negatif
warga klo mau obat pake bpjs yo selalu dianaktirikan true sepupu hinga meningal tangan sama sekali pdhl cedera kepala cela krn rs gamau nangani klo gabayar uang dulu,-1,negatif
sdh miskin hei bpjs mang negara hidup lo buat ras rakyat buat foya foya,-1,negatif
tiap tetes keringat dipalakin sm bpjs,-1,negatif
bpjs ribet rakyat rugi,-1,negatif
biadab bpjs,-1,negatif
gue rb kak per bulan pernah rsud jakarta gue abis kena tipes beuh galak suster nyabut bekas infus sampe galak bet kek koyak koyak gue sabarin aja eh bener pas ambil obat darah ngucur guekira udh masang bener nyata kurang kenceng akhir w omelin marahin balik,-1,negatif
klo sulit mungkin jargon yg mau usung bpjs,-1,negatif
konyol tolol banget bpjs,-1,negatif
kurang sih mati nya nunjukin bpjs biar mati meski sekarat tetap dipalakin bpjs,-1,negatif
sy mau putus hubung gmn cara ntar semua mua nya sulit,-1,negatif
makin ribet aja bpjs ngasih bijak makin hancur,-1,negatif
mau jual data bund data bocor lg biar rakyat alat bodhi,-1,negatif
gimana buat yg blm kerja phk malah jadi hutang beban hidup blm lg lambat bayar denda nya ga urus,-1,negatif
bpjs suatu sat hancur lihat aja kalo masyarakat udah teriak nama pemaksan ampas hak,-1,negatif
bikin bpjs sekarang aktif bulan kemudian keburu meningal pelayananya memang tunda lama buruk banget,-1,negatif
bpjs yg nyangkut rakyat yg kena wkwk,-1,negatif
sok ganti razim bpjs ganti bijak bpjs emang ngerepotin,-1,negatif
revormasi jilid kpn jadi nih negara kok sulit rakyat klo bom rusuh bom puas mr jokowi,-1,negatif
gila sih bpjs ku peras uang kalian,-1,negatif
hubung nya apa y kuasa yg bego apa rakyat jajah,-1,negatif
buka meminimalisir birokrasi malah sulit,-1,negatif
duit bpjs banyak korupsi jabat gin nih jadi,-1,negatif
banyak tagih bpjs yg nungak bangkrut zaman covid gin,-1,negatif
makin lama makin ngaco udah indonesia masa cuma bikin skck pake bpjs susah bikin pusing,-1,negatif
semua syarat msh ribet msh perlu photocopy ktp k skrg tambah bpjs sulit,-1,negatif
makanya klo janji kampanye d pikir dlu jangan main asal ngomong aja waktu ga duit malah atur yg sulit jangan malah atur yg jdi bpjs aktif ampun jabat skrng orang bodoh,-1,negatif
ngak masuk akal bpjs ngurusin utang negara ae gausah banyak acara bacot bikin ginian,-1,negatif
pret lah dulu vaksin buat apa skarang bpjs emng kek tai anjing tolol babi lu lu,-1,negatif
utang negara byk knp rakyat indonesia yg ga tahu apa malah korban utk bayar utang negara salah rakyat indonesia apa suruh jabat yg korupsi jabat yg buat bijak yg tdk pihak rakyat yg bayar semua utang negara,-1,negatif
sampah bener bpjs,-1,negatif
maksa banget mending pelayananya fasilitas bagus tetanga pakai bpjs komentar hampir besar buruk repot,-1,negatif
ide siapa pngin gw santet orang yg bikin ide bangsat,-1,negatif
perintah yg sedia sehat rakyat gratis kan lah emang bener ga jelas kelola negara rezim udah w periode lohga malu apa woy dukung periode mana nih enak gengsi digedein,-1,negatif
apa hubunganya anjing anjing atur bangsat keparat pererintah bpjs anjing,-1,negatif
duit bpjs banyak korupsi jabat gin nih jadi,-1,negatif
ibu mana suruh pulang rs kondisi sehat yg dengar statement awat kaget sangat intimidasi,-1,negatif
aku nambal gigi bolong pake bpjs kelas sewot in sama dokter jadi kepo kalo obat keluar negri kek gmn rasa,-1,negatif
aku nambal gigi bolong pake bpjs kelas sewot in sama dokter,-1,negatif
bpjs buruk nya nakes krn jasa medis nya kecil nilai nya tp abrek syarat nya,-1,negatif
bkn alat ilmu kedokteranya malih atitude nakesnya jelek layan buruk sistem amburadul klo dah sangkut pasien bpjs,-1,negatif
gatau layan pake bpjs buat buruk bgt asli,-1,negatif
naudzubilah sakit banget gue udh blg ni bius kaya blm total tp tp aja langsung cabut ah anjing sakit bgt babi btw pake bpjs,-1,negatif
jgn mbuat layan bpjs buruk dgn ru kesehatn yg tdk brbasis kpd kaji sangat disayangkn klo pmbahasanya bahas scr buru,-1,negatif
pernah x jodoh rs yg buruk alias anak tiri penguna bpjs,-1,negatif
ak tingal kota besar nyata rsud kota ku memang kenal dgn service yg buruk mau pake bpjs servicenya sama bikin zonk,-1,negatif
gak jadi opname gara non aktif akhir skip opname dulu buat ngurus kampus terus nungu hari abis baru kantor bpjs abis balik rs buat opname soal rasa makin buruk awokwokwok apalgi ortu luar kota udh tua gaptek,-1,negatif
rakyat nya banyak yg derita ibarat pepatah rakyat miskin sakit bpjs bagai bisnis buat semua rumah sakit tp layan sangat buruk kla pake bpjs pandang belah mata miris negara ku,-1,negatif
rs indonesia perintah maupun swasta buruk pelayananya kelas bpjs mulai layan daftar layan awat dokter layan farmasi bawah standar,-1,negatif
jujur biaya medis rs dokter obat kt jauh lbh mahal kepercayan hadap mampu dokter rendah rs kt terlalu komersial sisi manusia rendah nah nih resep obat dokter kerap lebih dokter sandera o target usah farmasi,-1,negatif
bukan rahasia lg ironi aktual emang spt org yg tdk pny uang mati duluan krn tdk pny akses rs drpd sakit yg mgkn awal tdk parah,-1,negatif
dokter sombong rasa butuh salah satu kalo praktek poliklinik pernah tepat ketidakpastian jam visit ruang dl masalah klasik yg tdk pernah selesai,-1,negatif
jam buka praktek jam pagi sampe tkp jam set siang udah telat gitu sering dateng mod jelek noh benahin dulu ketidakdisiplinan dokter,-1,negatif
dokter telat rs jam pagi nyata ibu meningal jam bapak marah drs aku viralkan fb rame,-1,negatif
rs fatmawati pelayananya rusak banget coba deh dokter dokter indo ajar soal ngehargain pasien dulu gin adek gue gak pake bpjs loh,-1,negatif
bpjs wajib milik ga utama igd alas darurat ancam nyawa jadi yg masuk igd yg sekarat sakratul maut doang,-1,negatif
atitude nakes administrasi ragu walaupun cuma oknum tp dikumpulin se partai,-1,negatif
gua berapa kali ketemu orang yg punya alam buruk dr layan rs gua bener blacklist rumah sakit jangan sampe keluarga masuk rs,-1,negatif
salah satu alas org sakit males obat indo liat atitute tenaga medis jelek buruk kecewa,-1,negatif
mau operasi jantung daftar tungu lama bulan bulan sekarat mati,-1,negatif
layan bpjs nya yg buset dah masyarakat datang diangap spt emis jalan,-1,negatif
karna tenaga ahli instansi sehat negara sering bobrok,-1,negatif
periksa rs yg lmyn gede slh satu kota specialis syaraf dulu nungu jam tangan buruk sekali test apasih yg sogok idung kasar skali pak pdhl byr umum bukan bpjs mana nanyanya judes sekali,-1,negatif
perlu sadar aja pak layan sehat negara indonesia sangat buruk pak,-1,negatif
pake bpjs rsud operasi didiagnosa scr rinci gw utara krn pasca operasi malah buruk eh awat e marah pdhl hak sbg pasien buat diskusi dong,-1,negatif
dokter asn indonesia ga fokus kerja tugas konyol perintah yg mana dokter tsb bayar tugas administrasi rs utk bantu selesai,-1,negatif
bpjs yg lambat cair bahkan partai politik minta dana rs dl semua dampak buruk kerja rs,-1,negatif
bpjs bpjs kelas ngantri lama layan jelek mimpi buruk bgt,-1,negatif
rs taraf intern tpi layan kualitas buruk percuma,-1,negatif
obat dgn bpjs rujuk hinga rsud grade b dokter malah halang obat autoimun,-1,negatif
ibu korban dr layan buruk rumah sakit tipe a yg kalian bangakan pak pasien bpjs obat yg rasa buat ibu tahan hari sampe lambat ngasih ibu meningal dunia,-1,negatif
lepas dr takdir sangat kecewa layan bpjs rs indonesia,-1,negatif
waduh nyawa taruhanya kak klo kondisi gawat ketemu rs yg buruk,-1,negatif
dzalimnya bpjs negara dh lah putus asa,-1,negatif
inti rakyat peras tiap bulan buat bpjs gilir mau cairin krn sakit susah tengah gila,-1,negatif
bangsat lah urus bpjs teh tele tele kaya anjing,-1,negatif
tp orang kek susah nyari duit banting tulang rumah sakit pake bpjs ngurus apa apa sulit tp tat bayar pajak orang kaya gin kok anjing bgt,-1,negatif
anjing anjing stres banget bln lalu gue jg panik bgt pas ibu gue ngeluarin cair byk bgt lantai keinget bpjs blm bayar trs sblmnya liat yg komplain kl lahir normal ngedadak gt pake bpjs gabisa tangung,-1,negatif
buat kok atur obat sakit gigi makin susah mau obat puskesmas krn faskes bpjs susah jadwal malah tolak puskesmas,-1,negatif
subang emg susah nder klo pake bpjs kek sulit bgt,-1,negatif
lurah repot coba lihat rakyat kecil punya bpjs aja susah obat lempar sana sini punya bpjs,-1,negatif
mau manfatin pake bpjs susah ribet jam buka bentrok sama jam kerja,-1,negatif
prosedur bpjs bikin orang sakit jadi susah obat bikin ribet repot susah obat rs besar bawa rujuk rs yg tunjuk sembarang rs akhir pasien keburu meningal gara surat rujuk,-1,negatif
lebih kecewa bpjs rs h tolak dalih icu tempat penuh,-1,negatif
lama adu argumen rs h nyata terima bila pembiayan ditanguhkan bpjs keluarga rasa kecewa bawa geta pulang,-1,negatif
hampir nang baca thread krn persis bgt sm aku pas ngerawat alm mamih rs pke bpjs pdhl alm sakit bilang parah tp suruh plg d ksh tau cara ny rawat alm d rmh nti grgr ak jd takut sm layan rs kl pke bpjs cm bs kecewa,-1,negatif
pak bpjs naik rakyat kecewa jangan cuma banyak pencitran,-1,negatif
coment sakit terima bantu rakyat yg paksa menangung beban atas naik bpjs tetap perintah,-1,negatif
harga yg bayar orang jokowi bpjs hina hujat caci maki lawan,-1,negatif
bpjs kalian daftar asuransi gak jujur aku bakal stres kecewa bgt kalo ngalamin yg sama,-1,negatif
iya pokok semua dokter layanin pake bpjs jahat,-1,negatif
nakes jahat lebih ting berkas ketimbang nyawa,-1,negatif
buka pakai bpjs langsung rsud kalo kalo darurat,-1,negatif
trs abis liat total harga periksa sana sini mahal bgt karna kendala bpjs kantor bedebah laknat duh yg byr bkn w tp ko mules liat harga takut,-1,negatif
bpjs mg laknat bikin rakyat ngerasa capek lima tahun nyesek lima tahun ikut kejang jangan ikut bpjs yak,-1,negatif
astaghfirulah adzim peraturanya kok tambah tolol bodoh sich apa an sich tlg jgn main hidup rakyat indonesia,-1,negatif
kalo semua masyarakat ikut bpjs kan mayan tu betambah uang perintah dri setor bulan masyarakat perintah kaya masyarakat makin bodoh miskin jelata,-1,negatif
