comment,Sentiments,Label
aku minta rujuk faskes kasih rujuk alasanya kacamata dah ditangung bpjs kecewa banget jadi malah rugi banyak,-1,negatif
sering faskes puskesmas susah minta rujuk hemp,-1,negatif
legalisir kantor bpjs sedang kantor bpjs dekat jarak jam rumah macet lama ngeluarin uang lebih banyak jadi rugi,-1,negatif
pernah mengunakan fasilitas nama bpjs kacamata optik resep kurang sekali tahu diri bpjs ane lepas i harga kacamata buruk wkqkqk,-1,negatif
kata kelas bpjs hapus subsidi nominal kantung kelas bpjs laku rawat inap banyak atur pusing sih,-1,negatif
sekarang kalau mata plus minus ganti bpjs padahal dulu bpjs lebih ribet sekarang,-1,negatif
optik tunjuk kasih hrg kira mahal banget kaya tipu malah lebih banyak nambah uang drp hrg kc mata bpjs,-1,negatif
agk ribet ngurus kacamata pakai bpjs,-1,negatif
dah malas pakai bpjs optik dikerjain sama punya optik harga kira kali harga normal percuma sja subsidi bpjs lah wong ujung nambah duit lipat harga normal,-1,negatif
ribet ditangung segitu,-1,negatif
subsidi dikit prosesur seribet,-1,negatif
ribet sangat kacamata jelek,-1,negatif
harga kacamata dimahalin ujung ujung sama rugi,-1,negatif
birokrasi ruwet bodoh,-1,negatif
memang harga standar kacamata berapa kok subsidi kecil banget kaya bodoh,-1,negatif
ajak bpjs kerjasama harga kaca mata mahal banget dah dapt rata juta jadi potong bpjs dikit kesanya tipu rakyat,-1,negatif
mungkin terus bodhi gratis bpjs,-1,negatif
sama ribet kemarin kata kelas gimana sih,-1,negatif
subsidi max ribu habis ongkos waktu mondar mandir lebih rugi malah wkwkw,-1,negatif
aju bpjs kacamata tolak dokter faskes sungguh terlalu ktnya kacamata pakai bpjs,-1,negatif
ribet banget wara wiri wara wiri bukan mudah malah kesel,-1,negatif
berapa iuranya subsidi kacamata pernah naik batas tahun sekali pelit banget,-1,negatif
iya frame jelek,-1,negatif
subsidi ribu harga kacamata ribu malah tambah banyak ribu wkwk rugi malah,-1,negatif
harga kacamata optik kerjasama bpjs atas jt potong bpjs ribu tetap tambah banyak banyak mana kacamata jelek,-1,negatif
syarat tetap fotocopy ktp kata e ktp kan ribet,-1,negatif
pernah mau ganti lensa plus nambah padahal surat rujuk puskesmas smua lengkap biasa lah susah sulit kalau usia atas kata ganti,-1,negatif
pernah nanya rumah sakit mata kata plus ditangung minus minus sama bohong,-1,negatif
percaya ribet sekali aku pernah coba,-1,negatif
kalau minus besar atas silinder ditangung kalau kelas kacamata jelek malah karat,-1,negatif
lama ribetnya,-1,negatif
kacamata model jelek kes jadul mudah rusak,-1,negatif
ribet sangat pakai bpjs bangsat,-1,negatif
khusus sakit minus plus silinder kalau sakit klaim contoh alam beberapa tahun lalu malah rugi bayar lebih rasa bodoh,-1,negatif
sini optik kerjasama sama bjps model jelek banget,-1,negatif
pilih optik satu lensa silinder ribu jadi utama kelas i kacamata kualitas buruk mudah rusak,-1,negatif
apotik sptnya naikin harga jadi mahal padahal kacamata jelek,-1,negatif
ruwet minta rujuk kasih,-1,negatif
ribet resep haruske loket bpjs os fungsi percuma,-1,negatif
dulu habis caesar datang hari sabtu dini hari suruh pulang minggu sore sedih nyut,-1,negatif
lima hari operasi suruh balik padahal pagi baru ajar duduk sakit betul operasi tulang belakang siang suru balik tega banget,-1,negatif
dulu nenek sakit kasih hari rs nyata lapang fakta tega kasihan sekali nenek diskriminasi,-1,negatif
cukup satu alas bohong peras rakyat,-1,negatif
bpjs wajib paksa wajib bayar layan sama buruk,-1,negatif
bpjs dsuruh iur deh hadir mana korupsi banyak nyusahin si,-1,negatif
dah lah bubarin bpjs tolol,-1,negatif
ad korelasi makin buruk,-1,negatif
unsur paksa bpjs,-1,negatif
makin hari atur makin ribet terlalu banyak alas,-1,negatif
duit bpjs tahan ujung mau dijadin apa mikir negatif mulu sekarang sama perintah ahahahahah,-1,negatif
lihat pura bpjs padahal nyata kecewa sekali,-1,negatif
paksa masuk pelangaran ham pak,-1,negatif
paling bangsat sih bpjs rasional,-1,negatif
nyambung mkin lma mkin konyol bpjs,-1,negatif
sedang emis perintah,-1,negatif
bodoh negara apa hubunganya bpjs sama beli tanah kurang kerja orang department,-1,negatif
nambah ribet atur bpjs,-1,negatif
beli tanah kesehatanya jamin miskin lupa buang,-1,negatif
kasihan masyarakat rela gama bohong bayar bpjs malah mati lapar,-1,negatif
haha serah deh bpjs pasrah buruk jadi,-1,negatif
jawab hubunganya jelas bpjs banyak korupsi,-1,negatif
suatu urus serah orang bodoh tunggu kehancuranya,-1,negatif
paksa banget perintah mana layan bpjs lama sekali,-1,negatif
apa hubunganya bpjs sehat jual beli tanah nyambung kali bodoh perintah,-1,negatif
elah cb tny layan bpjs bagaimana kalau rs buruk kan,-1,negatif
bilang duit bayar hutang susah sangat makanya perlu ngutang besar bayar suruh rakyat bayar bpjs beban,-1,negatif
perintah makin kesini makin buruk bukan bantu,-1,negatif
perintah makin tega paksa rakyat kejam sekali,-1,negatif
makin aneh atur bpjs,-1,negatif
bilang uang iur bpjs alih instrumen saham dl contoh kurang dana you pangung ngeruk rakyat memang licik,-1,negatif
kurang tuju perintah paksa kenyat lapang buruk,-1,negatif
pasien banyak diakalin budak didzolimi bpjs,-1,negatif
sulit nyata perintah balik modal bpjs perintah pantas caci maki,-1,negatif
orang tua pakai bpjs lihat pelayananya sangat prihatin nunggu pasien parah banget baru tindak walaupun igd,-1,negatif
kantor biasa double asuransi bpjs potong gprnah kepake kan sistemny ky urun begini malah lempar coba bajing memang nyawa orang dimainin,-1,negatif
alas masuk akal brti syarat asuransi sehat bpjs gasadar apa layan buruk banget,-1,negatif
pernah punya alam rawat inap dicover bpjs kondisi pasien lemah pihak rumah sakit nyata pasien pulang alhasil semingu kemudian pasien drop masuk ugd kecewa,-1,negatif
terkadang aturanya bagaimana bila orang miskin punya tanah sebut bagai harta satu satu jual bagai macam alas perlu apa bpjs aneh atur,-1,negatif
atur bodoh macam wahai masyarakat,-1,negatif
susah jadi orang miskin memang wkwkwkwkwkw kaya negara,-1,negatif
nyata bpjs memang jadi senjata paling ampuh pungut uang rakyat,-1,negatif
tolol paksa melangar ham,-1,negatif
wajib punya bpjs standard bpjs buruk,-1,negatif
sat sekarat lari kmna kalau bukan rumah sakit lama sehat kmi rutin bayar bpjs bulan arti bagai tabung sehat,-1,negatif
perlu faskes mas faskes jutek pernah dulu coba kacamata pakai bpjs ngelap lensa framenya patah wkwk frame ribu,-1,negatif
benar anjg bulan berapa ratus ribu jiwa orang bayar pakai gilir butuhin hitung orang memang anjg orang hati jahat tuh,-1,negatif
rasa khianat pegawai bpjs pilih sendiri,-1,negatif
ad hubung goblok gila,-1,negatif
perintah terkadang aneh aneh bijak terkadang butuh banget malah gubris sama sekali bijak malah aneh aneh begini terap,-1,negatif
cukup aneh perlu hadir perintah layan bpjs tiap rumah sakit turut jelek pelayananya mengunakan bpjs ketimbang asuransi sehat apa hadir perintah bpjs jual beli tanah korelasi dimna,-1,negatif
mulai hilang ide cari untung makanya waktu sekolah janagn mingat apa rasa susah mikir otak untung bodo sangat mana toilet kejar bodoh peras rakyat,-1,negatif
paksa lewat bpjs,-1,negatif
akhir zaman masuk akal banyak orang gila,-1,negatif
stop birokrasi belit belit,-1,negatif
atur orang makin buruk apa hubung asuransi sehat jual beli sim rakyat mau ikut bpjs sehat apa jual beli tanah sim paksa punya landas logika aneh perintah periode terlalu bodoh,-1,negatif
gila kok paksa banget rakyat keluar duit rutin padahal rakyat beban pajak cmiw jual beli rumah pajak beli jual,-1,negatif
percuma jamin kesehatananya kalau sertifikat jamin urus dulu mafia tanah dah makin sakit,-1,negatif
objek apa jadi pungut uang pak ogah apa apa serba uang apa daya kurang,-1,negatif
makin kesini perintah makin nyekek rakyat,-1,negatif
hubunganya ribet lalu beli rumah biaya asuransi,-1,negatif
rakyat bodohin terus tahu rata rata rakyat tengah bawah,-1,negatif
turut alangkah bodoh aneh aneh atur perintah sekarang,-1,negatif
duh mau ibadah sulit atur sperti moga jabat beri hidayah,-1,negatif
moga hidup sulit bagaimana sulit rakyat,-1,negatif
bpjs tukang palak,-1,negatif
kualat kamu bpjs orang mau baitulah syarat aneh,-1,negatif
hutang besar tumpuk akhir ras uang rakyat,-1,negatif
tuju tambah rumit urus jual beli tanah urus sim apa punya npwp urus jual beli tanah p you s i,-1,negatif
kalau orang deh punya asuransi sehat prudential at paksa ikut bpjs hancur rakyat genjet sama perintah,-1,negatif
allah mau ibadah susah,-1,negatif
tahun lebih merdeka hasil tindas gaya baru sekali syarat hidup jadi warga saus krim lauk kerang nikmat pakai kuah ikut rezim naman sekarang hidup rakyat makin susah,-1,negatif
kalau miskin rumah punya ngapain mikir bpjs kalau segala urus ribetin tinggal cari perkara,-1,negatif
banyak banget komplain kait layan bpjs november kemarin operasi lokasi pakai bpjs rsudgt pbg siap mental bakal dijutekin,-1,negatif
iya makanya memang kompleks masalah tg bpjs kakak kalaupun memang uang cukup lebih baik pakai asuransi sehat bpjs bpjs ribet,-1,negatif
aduh jangan suka peras rakyat pakai bpjs dong,-1,negatif
kalau sulit,-1,negatif
aneh banget jaman sekarang,-1,negatif
bijak nyeleneh banyak kali,-1,negatif
kalau pakai bpjs sehat beda obat mandiri terkadang awat dokter muka sering buruk kalau pakai bpjs penangananya lama,-1,negatif
bijak gila,-1,negatif
parah kejam banget,-1,negatif
rampas uang rakyat bpjs,-1,negatif
jadi syarat semua orang rumah sakit pakai bpjs nangepinya akhir buang pandang sepele belah mata,-1,negatif
gimana pak rakyat mu jerit,-1,negatif
negara punya duit ironis padahal negara kaya kelola huhu,-1,negatif
akibat banyak proyek hutang rakyat jadi korban bpjs,-1,negatif
sat netizen ulit jabat bpjs jabat pajak bea cukai janagn uang iur bpjs masyarakat pakai korupsi,-1,negatif
jadi ingat alm kakung sehat banget kondisi jelek pulang kejam banget bpjs,-1,negatif
jamin sehat bagai hak warga negara logika tetap pakai jangan semena makin bodoh,-1,negatif
aneh semua jadi cepat buru semua tekan paksa rakyat ikut bpjs,-1,negatif
hubung sama sehat jual beli tanah rumah ngaco,-1,negatif
apa si kamu jelas banget hutang bayar sendiri perlu ajak rakyat malah susah ngerepotin rakayat,-1,negatif
ribet cuk birokrasi internal benar tambah bijak masuk akal masyarakat mau naik haji mlah jadi ribet pakai bpjs,-1,negatif
warga kalau mau obat pakai bpjs yo selalu dianaktirikan true sepupu hinga tinggal tangan sama sekali padahal cedera kepala cela rs nangani kalau gabayar uang dulu,-1,negatif
miskin hei bpjs mang negara hidup kamu ras rakyat foya foya,-1,negatif
tiap tetes keringat dipalakin sama bpjs,-1,negatif
bpjs ribet rakyat rugi,-1,negatif
biadab bpjs,-1,negatif
aku ribu kakak per bulan pernah rsud jakarta aku habis kena tipes beuh galak suster nyabut bekas infus galak banget koyak koyak aku sabarin eh benar ambil obat darah ngucur guekira masang benar nyata kurang kencang akhir omelin marahin balik,-1,negatif
kalau sulit mungkin jargon mau usung bpjs,-1,negatif
konyol tolol banget bpjs,-1,negatif
kurang sih mati nunjukin bpjs mati meski sekarat tetap dipalakin bpjs,-1,negatif
mau putus hubung bagaimana cara semua mua sulit,-1,negatif
makin ribet bpjs beri bijak makin hancur,-1,negatif
mau jual data bunda data bocor rakyat alat bodhi,-1,negatif
gimana kerja phk malah jadi hutang beban hidup lambat bayar denda urus,-1,negatif
bpjs suatu sat hancur lihat kalau masyarakat teriak nama paksa ampas hak,-1,negatif
bpjs sekarang aktif bulan kemudian keburu tinggal pelayananya memang tunda lama buruk banget,-1,negatif
bpjs nyangkut rakyat kena wkwk,-1,negatif
sok ganti razim bpjs ganti bijak bpjs memang ngerepotin,-1,negatif
revormasi jilid kpn jadi negara kok sulit rakyat kalau rusuh puas mr jokowi,-1,negatif
gila sih bpjs ku peras uang kalian,-1,negatif
hubung apa kuasa bego apa rakyat jajah,-1,negatif
bukan meminimalisir birokrasi malah sulit,-1,negatif
duit bpjs banyak korupsi jabat begini jadi,-1,negatif
banyak tagih bpjs nunggak bangkrut zaman covid begini,-1,negatif
makin lama makin ngaco indonesia masa skck pakai bpjs susah pusing,-1,negatif
semua syarat ribet perlu photocopy ktp sekarang tambah bpjs sulit,-1,negatif
makanya kalau janji kampanye pikir dulu jangan main asal bicara waktu duit malah atur sulit jangan malah atur jadi bpjs aktif ampun jabat skrng orang bodoh,-1,negatif
masuk akal bpjs ngurusin hutang negara ae perlu banyak acara bacot begini,-1,negatif
pret lah dulu vaksin apa skarang bpjs memang tai anjing tolol babi kamu kamu,-1,negatif
hutang negara banyak rakyat indonesia tahu apa malah korban bayar hutang negara salah rakyat indonesia apa suruh jabat korupsi jabat bijak pihak rakyat bayar semua hutang negara,-1,negatif
sampah benar bpjs,-1,negatif
paksa banget mending pelayananya fasilitas bagus tetanga pakai bpjs komentar hampir besar buruk repot,-1,negatif
ide siapa pngin aku santet orang ide bangsat,-1,negatif
perintah sedia sehat rakyat gratis kan lah memang benar jelas kelola negara rezim periode lohga malu apa woy dukung periode mana enak gengsi digedein,-1,negatif
apa hubunganya anjing anjing atur bangsat keparat pererintah bpjs anjing,-1,negatif
duit bpjs banyak korupsi jabat begini jadi,-1,negatif
ibu mana suruh pulang rs kondisi sehat dengar statement awat kaget sangat intimidasi,-1,negatif
aku nambal gigi bolong pakai bpjs kelas sewot sama dokter jadi kepo kalau obat keluar negeri bagaimana rasa,-1,negatif
aku nambal gigi bolong pakai bpjs kelas sewot sama dokter,-1,negatif
bpjs buruk tenaga sehat jasa medis kecil nilai abrek syarat,-1,negatif
bukan alat ilmu kedokteranya malih atitude nakesnya jelek layan buruk sistem amburadul kalau dah sangkut pasien bpjs,-1,negatif
gatau layan pakai bpjs buruk banget asli,-1,negatif
naudzubilah sakit banget aku blg bius kaya total langsung cabut ah anjing sakit banget babi btw pakai bpjs,-1,negatif
janagn mbuat layan bpjs buruk ru kesehatn brbasis kaji sangat disayangkn kalau pmbahasanya bahas cara buru,-1,negatif
pernah kali jodoh rs buruk alias anak tiri penguna bpjs,-1,negatif
aku tinggal kota besar nyata rsud kota ku memang kenal layan buruk mau pakai bpjs servicenya sama zonk,-1,negatif
jadi opname non aktif akhir skip opname dulu ngurus kampus terus nunggu hari habis baru kantor bpjs habis balik rs opname soal rasa makin buruk awokwokwok apalgi orang tua luar kota tua gaptek,-1,negatif
rakyat banyak derita ibarat pepatah rakyat miskin sakit bpjs bagai bisnis semua rumah sakit layan sangat buruk kla pakai bpjs pandang belah mata miris negara ku,-1,negatif
rs indonesia perintah maupun swasta buruk pelayananya kelas bpjs mulai layan daftar layan awat dokter layan farmasi bawah standar,-1,negatif
jujur biaya medis rs dokter obat jauh lebih mahal kepercayan hadap mampu dokter rendah rs terlalu komersial sisi manusia rendah nah resep obat dokter kerap lebih dokter sandera o target usaha farmasi,-1,negatif
bukan rahasia ironi aktual memang orang punya uang mati duluan punya akses rs sakit mungkin awal parah,-1,negatif
dokter sombong rasa butuh salah satu kalau praktek poliklinik pernah tepat ketidakpastian jam visit ruang dl masalah klasik pernah selesai,-1,negatif
jam buka praktek jam pagi tkp jam set siang telat sering datang mod jelek noh benahin dulu ketidakdisiplinan dokter,-1,negatif
dokter telat rs jam pagi nyata ibu tinggal jam bapak marah drs aku viralkan fb ramai,-1,negatif
rs fatmawati pelayananya rusak banget coba deh dokter dokter indonesia ajar soal ngehargain pasien dulu gin adik aku pakai bpjs loh,-1,negatif
bpjs wajib milik utama igd alas darurat ancam nyawa jadi masuk igd sekarat sakratul maut,-1,negatif
atitude tenaga sehat administrasi ragu walaupun oknum dikumpulin partai,-1,negatif
berapa kali ketemu orang punya alam buruk layan rs benar blacklist rumah sakit jangan keluarga masuk rs,-1,negatif
salah satu alas orang sakit malas obat indonesia lihat atitute tenaga medis jelek buruk kecewa,-1,negatif
mau operasi jantung daftar tunggu lama bulan bulan sekarat mati,-1,negatif
layan bpjs buset dah masyarakat datang diangap emis jalan,-1,negatif
tenaga ahli instansi sehat negara sering bobrok,-1,negatif
periksa rs lumayan besar salah satu kota specialis syaraf dulu nunggu jam tangan buruk sekali test apa si sogok idung kasar sekali pak padahal bayar umum bukan bpjs mana nanyanya judes sekali,-1,negatif
perlu sadar pak layan sehat negara indonesia sangat buruk pak,-1,negatif
pakai bpjs rsud operasi didiagnosa cara rinci aku utara pasca operasi malah buruk eh awat e marah padahal hak bagai pasien diskusi dong,-1,negatif
dokter asn indonesia fokus kerja tugas konyol perintah mana dokter tsb bayar tugas administrasi rs bantu selesai,-1,negatif
bpjs lambat cair bahkan partai politik minta dana rs dl semua dampak buruk kerja rs,-1,negatif
bpjs bpjs kelas ngantri lama layan jelek mimpi buruk banget,-1,negatif
rs taraf intern layan kualitas buruk percuma,-1,negatif
obat bpjs rujuk hinga rsud grade biasa dokter malah halang obat autoimun,-1,negatif
ibu korban layan buruk rumah sakit tipe a kalian bangakan pak pasien bpjs obat rasa ibu tahan hari lambat beri ibu tinggal dunia,-1,negatif
lepas takdir sangat kecewa layan bpjs rs indonesia,-1,negatif
waduh nyawa taruhanya kakak kalau kondisi gawat ketemu rs buruk,-1,negatif
dzalimnya bpjs negara deh lah putus asa,-1,negatif
inti rakyat peras tiap bulan bpjs gilir mau cairin sakit susah tengah gila,-1,negatif
bangsat lah urus bpjs teteh tele tele kaya anjing,-1,negatif
orang susah cari duit banting tulang rumah sakit pakai bpjs ngurus apa apa sulit taat bayar pajak orang kaya begini kok anjing banget,-1,negatif
anjing anjing stres banget bulan lalu aku panik banget ibu aku ngeluarin cair banyak banget lantai ingat bpjs bayar lalu sblmnya lihat komplain kalau lahir normal ngedadak pakai bpjs tanggung,-1,negatif
kok atur obat sakit gigi makin susah mau obat puskesmas faskes bpjs susah jadwal malah tolak puskesmas,-1,negatif
subang memang susah nder kalau pakai bpjs sulit banget,-1,negatif
lurah repot coba lihat rakyat kecil punya bpjs susah obat lempar sana sini punya bpjs,-1,negatif
mau manfat pakai bpjs susah ribet jam bukan bentrok sama jam kerja,-1,negatif
prosedur bpjs orang sakit jadi susah obat ribet repot susah obat rs besar bawa rujuk rs tunjuk sembarang rs akhir pasien keburu tinggal surat rujuk,-1,negatif
lebih kecewa bpjs rs h tolak dalih icu tempat penuh,-1,negatif
lama adu argumen rs h nyata terima bila pembiayan ditanguhkan bpjs keluarga rasa kecewa bawa geta pulang,-1,negatif
hampir nang baca thread persis banget sama aku ngerawat alm mamih rs pakai bpjs padahal alm sakit bilang parah suruh plg kasih tahu cara rawat alm rumah grgr aku jadi takut sama layan rs kalau pakai bpjs kecewa,-1,negatif
pak bpjs naik rakyat kecewa jangan banyak citra,-1,negatif
coment sakit terima bantu rakyat paksa menangung beban atas naik bpjs tetap perintah,-1,negatif
harga bayar orang jokowi bpjs hina hujat caci maki lawan,-1,negatif
bpjs kalian daftar asuransi jujur aku bakal stres kecewa banget kalau ngalamin sama,-1,negatif
iya pokok semua dokter layanin pakai bpjs jahat,-1,negatif
tenaga sehat jahat lebih ting berkas ketimbang nyawa,-1,negatif
bukan pakai bpjs langsung rsud kalau kalau darurat,-1,negatif
lalu habis lihat total harga periksa sana sini mahal banget kendala bpjs kantor bedebah laknat duh bayar bukan kok mules lihat harga takut,-1,negatif
bpjs memang laknat rakyat rasa lelah lima tahun nyesek lima tahun ikut kejang jangan ikut bpjs,-1,negatif
astaghfirulah adzim peraturanya kok tambah tolol bodoh sich apa sich janagn main hidup rakyat indonesia,-1,negatif
kalau semua masyarakat ikut bpjs kan lumayan betambah uang perintah setor bulan masyarakat perintah kaya masyarakat makin bodoh miskin jelata,-1,negatif
